id,source_type,file,line,callee,caller,layer,domain,english_text,placeholders
tribute:L5522,dat_file,tribute,5522,,,4,tribute,"shust happened?""  Whether there was some arrangement that allowed them to",0
tribute:L5523,dat_file,tribute,5523,,,4,tribute,come back again afterwards was not something he would be drawn on.,0
tribute:L5525,dat_file,tribute,5525,,,4,tribute,"But he pondered whether, if this creature /did/ exist, it was somehow",0
tribute:L5526,dat_file,tribute,5526,,,4,tribute,"balanced by the eternal coward.  The hero with a thousand retreating backs,",0
tribute:L5527,dat_file,tribute,5527,,,4,tribute,perhaps.  Many cultures had a legend of an undying hero who would one day,0
tribute:L5530,dat_file,tribute,5530,,,4,tribute,"Whatever the ultimate truth of the matter, the fact now was that Death did",0
tribute:L5531,dat_file,tribute,5531,,,4,tribute,not have the slightest idea of when Rincewind was going to die.  This was,0
tribute:L5532,dat_file,tribute,5532,,,4,tribute,very vexing to a creature who prided himself on his punctuality.,0
tribute:L5538,dat_file,tribute,5538,,,4,tribute,"A black and white bird appeared, and perched on his head.",0
tribute:L5540,dat_file,tribute,5540,,,4,tribute,"""You know what to do,"" said the old man.",0
tribute:L5542,dat_file,tribute,5542,,,4,tribute,"""Him?  What a wonga,"" said the bird.  ""I've been lookin' at him.  He's not",0
tribute:L5543,dat_file,tribute,5543,,,4,tribute,"even heroic.  He's just in the right place at the right time.""",0
tribute:L5545,dat_file,tribute,5545,,,4,tribute,The old man indicated that this was maybe the definition of a hero.,0
tribute:L5547,dat_file,tribute,5547,,,4,tribute,"""All right, but why not go and get the thing yerself?"" said the bird.",0
tribute:L5549,dat_file,tribute,5549,,,4,tribute,"""You've gotta have heroes,"" said the old man.",0
tribute:L5551,dat_file,tribute,5551,,,4,tribute,"""And I suppose I'll have to help,"" said the bird.  It sniffed, which is",0
tribute:L5552,dat_file,tribute,5552,,,4,tribute,quite hard to do through a beak.,0
tribute:L5554,dat_file,tribute,5554,,,4,tribute,"""Yep.  Off you go.""",0
tribute:L5556,dat_file,tribute,5556,,,4,tribute,"The bird shrugged, which /is/ easy to do if you have wings, and flew down",0
tribute:L5557,dat_file,tribute,5557,,,4,tribute,off the old man's head.  It didn't land on the rock but flew into it; for,0
tribute:L5558,dat_file,tribute,5558,,,4,tribute,"a moment there was a drawing of a bird, and then if faded.",0
tribute:L5560,dat_file,tribute,5560,,,4,tribute,"Creators aren't gods.  They make places, which is quite hard.  It's men",0
tribute:L5561,dat_file,tribute,5561,,,4,tribute,that make gods.  This explains a lot.,0
tribute:L5563,dat_file,tribute,5563,,,4,tribute,The old man sat down and waited.,0
tribute:L5569,dat_file,tribute,5569,,,4,tribute,"She had a very straightforward view of foreign parts, or at least those",0
tribute:L5570,dat_file,tribute,5570,,,4,tribute,more distant than her sister's house in Quirm where she spent a week's,0
tribute:L5571,dat_file,tribute,5571,,,4,tribute,holiday every year.  They were inhabited by people who were more to be,0
tribute:L5572,dat_file,tribute,5572,,,4,tribute,"pitied than blamed because, really, they were like children.(1)  And they",0
tribute:L5573,dat_file,tribute,5573,,,4,tribute,acted like savages.(2),0
tribute:L5575,dat_file,tribute,5575,,,4,tribute,"(1) That is to say, she secretly considered them to be vicious, selfish",0
tribute:L5576,dat_file,tribute,5576,,,4,tribute,and untrustworthy.,0
tribute:L5578,dat_file,tribute,5578,,,4,tribute,"(2) Again, when people like Mrs. Whitlow use this term they are not, for",0
tribute:L5579,dat_file,tribute,5579,,,4,tribute,"some inexplicable reason, trying to suggest that the subjects have a rich",0
tribute:L5580,dat_file,tribute,5580,,,4,tribute,"oral tradition, a complex system of tribal rights and a deep respect for",0
tribute:L5581,dat_file,tribute,5581,,,4,tribute,the spirits of their ancestors.  They are implying the kind of behavior,0
tribute:L5582,dat_file,tribute,5582,,,4,tribute,"more generally associated, oddly enough, with people wearing a full suit",0
tribute:L5583,dat_file,tribute,5583,,,4,tribute,"of clothes, often with the same sort of insignia.",0
tribute:L5589,dat_file,tribute,5589,,,4,tribute,"""I suppose he wouldn't have done anything stupid, would he?"" he said.",0
tribute:L5591,dat_file,tribute,5591,,,4,tribute,"""Archchancellor, Ponder Stibbons is a fully trained wizard!"" said the Dean.",0
tribute:L5593,dat_file,tribute,5593,,,4,tribute,"""Thank you for that very concise and definite answer, Dean,"" said Ridcully.",0
tribute:L5602,dat_file,tribute,5602,,,4,tribute,"""This is certainly a very... /original/ cart,"" said Rincewind.",0
tribute:L5604,dat_file,tribute,5604,,,4,tribute,"""Got a few modifications of my own,"" said Mad.  He grinned evilly.  ""You a",0
tribute:L5605,dat_file,tribute,5605,,,4,tribute,"wizard, mister?""",0
tribute:L5607,dat_file,tribute,5607,,,4,tribute,"""Broadly speaking, yes.""",0
tribute:L5609,dat_file,tribute,5609,,,4,tribute,"""Any good?""  Mad was loading another crossbow.",0
tribute:L5611,dat_file,tribute,5611,,,4,tribute,"Rincewind hesitated.  ""No,"" he said.",0
tribute:L5613,dat_file,tribute,5613,,,4,tribute,"""Lucky for you,"" said Mad.  ""I'd have killed you if you were.  Can't stand",0
tribute:L5614,dat_file,tribute,5614,,,4,tribute,"wizards.  Bunch of wowsers, right?""",0
tribute:L5616,dat_file,tribute,5616,,,4,tribute,He grasped the handles of the bent stovepipe and swiveled it around.,0
tribute:L5618,dat_file,tribute,5618,,,4,tribute,"""Here they come,"" he muttered.",0
tribute:L5620,dat_file,tribute,5620,,,4,tribute,Rincewind peered over the top of Mad's head.  There was a piece of mirror,0
tribute:L5622,dat_file,tribute,5622,,,4,tribute,under another cloud of red dust.,0
tribute:L5624,dat_file,tribute,5624,,,4,tribute,"""Road gang,"" said Mad.  ""After my cargo.  Steal anything, they will.  All",0
tribute:L5625,dat_file,tribute,5625,,,4,tribute,"bastards are bastards, but some bastards is /bastards/.""  [...]",0
tribute:L5633,dat_file,tribute,5633,,,4,tribute,"""And, while it is good to see you, Stibbins, albeit rather more of you",0
tribute:L5634,dat_file,tribute,5634,,,4,tribute,"than I would usually care to contemplate, I am moved to ask why you are,",0
tribute:L5637,dat_file,tribute,5637,,,4,tribute,"""I suddenly felt it would be unfair to deprive the University of my",0
tribute:L5638,dat_file,tribute,5638,,,4,tribute,"services, sir.""",0
tribute:L5640,dat_file,tribute,5640,,,4,tribute,"""Really?  A sudden rush of nostalgia for the old alma mater, eh?""",0
tribute:L5642,dat_file,tribute,5642,,,4,tribute,"""You could say that, sir.""",0
tribute:L5644,dat_file,tribute,5644,,,4,tribute,"Ridcully's eyes twinkled behind the smoke and, not for the first time,",0
tribute:L5645,dat_file,tribute,5645,,,4,tribute,Ponder suspected that the man was sometimes rather cleverer than he,0
tribute:L5646,dat_file,tribute,5646,,,4,tribute,appeared.  It would not be hard.,0
tribute:L5656,dat_file,tribute,5656,,,4,tribute,"measured, considered, /thoughtful/ panic.  Right now he was in a place of",0
tribute:L5657,dat_file,tribute,5657,,,4,tribute,"safety.  It was, admittedly, the death cell, but the point was that it",0
tribute:L5658,dat_file,tribute,5658,,,4,tribute,was perhaps the one place in this country where nothing bad was going to,0
tribute:L5659,dat_file,tribute,5659,,,4,tribute,happen for a little while.  The Ecksians didn't look like the kind of,0
tribute:L5660,dat_file,tribute,5660,,,4,tribute,"people who went in for torture, although it was always possible that they",0
tribute:L5661,dat_file,tribute,5661,,,4,tribute,"might make him eat some more of their food.  So, for the moment, he had",0
tribute:L5662,dat_file,tribute,5662,,,4,tribute,"/time/.  Time to plan ahead, to consider his next move, to apply his",0
tribute:L5663,dat_file,tribute,5663,,,4,tribute,intellect to the problem at hand.,0
tribute:L5667,dat_file,tribute,5667,,,4,tribute,Right.  That seemed to be about long enough.  Now to run like hell.,0
tribute:L5675,dat_file,tribute,5675,,,4,tribute,"""[...]  Some chief went to prison to see the prime minister and said,",0
tribute:L5676,dat_file,tribute,5676,,,4,tribute,"'Mate, your mob can dig it all up and drop it over the edge of the world,",0
tribute:L5677,dat_file,tribute,5677,,,4,tribute,"no worries.'""",0
tribute:L5679,dat_file,tribute,5679,,,4,tribute,"""Why did he have to go to prison?""",0
tribute:L5681,dat_file,tribute,5681,,,4,tribute,"""We put all our politicians in prison as soon as they're elected.  Don't",0
tribute:L5682,dat_file,tribute,5682,,,4,tribute,"you?""",0
tribute:L5684,dat_file,tribute,5684,,,4,tribute,"""Why?""",0
tribute:L5686,dat_file,tribute,5686,,,4,tribute,"""It saves time.  [...]""",0
tribute:L5697,dat_file,tribute,5697,,,4,tribute,Agnes tended to obey rules.  Perdita didn't.  Perdita thought that not,0
tribute:L5698,dat_file,tribute,5698,,,4,tribute,"obeying rules was somehow cool.  Agnes thought that rules like ""Don't fall",0
tribute:L5699,dat_file,tribute,5699,,,4,tribute,"into this huge pit of spikes"" were there for a purpose.  [...]",0
tribute:L5707,dat_file,tribute,5707,,,4,tribute,"""Nac mac Feegle!""",0
tribute:L5709,dat_file,tribute,5709,,,4,tribute,"""Ach, stickit yer trakkans!""",0
tribute:L5711,dat_file,tribute,5711,,,4,tribute,"""Gie you sich a kickin'!""",0
tribute:L5713,dat_file,tribute,5713,,,4,tribute,"""Bigjobs!""",0
tribute:L5715,dat_file,tribute,5715,,,4,tribute,"""Dere c'n onlie be whin t'ousand!""",0
tribute:L5717,dat_file,tribute,5717,,,4,tribute,"""Nac mac Feegle wha hae!""",0
tribute:L5719,dat_file,tribute,5719,,,4,tribute,"""Wha hae yersel, ya boggin!""",0
tribute:L5725,dat_file,tribute,5725,,,4,tribute,"""Hah!  The leopard does not change his shorts, my girl!""",0
tribute:L5731,dat_file,tribute,5731,,,4,tribute,"Things were not what they seemed.  But then, as Granny always said, they",0
tribute:L5732,dat_file,tribute,5732,,,4,tribute,never were.,0
tribute:L5738,dat_file,tribute,5738,,,4,tribute,"""How can I ever repay you?"" he said.",0
tribute:L5740,dat_file,tribute,5740,,,4,tribute,The pixie's eyes gleamed happily.,0
tribute:L5742,dat_file,tribute,5742,,,4,tribute,"""Oh, there's a wee bitty thing the Carlin' Ogg said you could be givin' us,",0
tribute:L5743,dat_file,tribute,5743,,,4,tribute,"hardly important at all,"" he said.",0
tribute:L5745,dat_file,tribute,5745,,,4,tribute,"""Anything,"" said Verence.",0
tribute:L5747,dat_file,tribute,5747,,,4,tribute,"A couple of pixies came up staggering under a rolled-up parchment, which",0
tribute:L5748,dat_file,tribute,5748,,,4,tribute,was unfolded in front of Verence.  The old pixie was suddenly holding a,0
tribute:L5749,dat_file,tribute,5749,,,4,tribute,quill pen.,0
tribute:L5752,dat_file,tribute,5752,,,4,tribute,"handwriting.  ""An' make sure ye initial all the sub-clauses and codicils.",0
tribute:L5753,dat_file,tribute,5753,,,4,tribute,"We of the Nac mac Feegle are a simple folk,"" he added, ""but we write verra",0
tribute:L5754,dat_file,tribute,5754,,,4,tribute,"comp-lic-ated documents.""",0
tribute:L5761,dat_file,tribute,5761,,,4,tribute,"""What goeth around, cometh around,"" said Igor.",0
tribute:L5768,dat_file,tribute,5768,,,4,tribute,Vampires are not naturally cooperative creatures.  It's not in their nature.,0
tribute:L5769,dat_file,tribute,5769,,,4,tribute,"Every other vampire is a rival for the next meal.  In fact, the ideal",0
tribute:L5770,dat_file,tribute,5770,,,4,tribute,situation for a vampire is a world in which every other vampire has been,0
tribute:L5771,dat_file,tribute,5771,,,4,tribute,killed off and no one seriously believes in vampires anymore.  They are by,0
tribute:L5772,dat_file,tribute,5772,,,4,tribute,nature as cooperative as sharks.,0
tribute:L5774,dat_file,tribute,5774,,,4,tribute,"Vampyres are just the same, the only real difference being that they can't",0
tribute:L5775,dat_file,tribute,5775,,,4,tribute,spell properly.,0
tribute:L5781,dat_file,tribute,5781,,,4,tribute,"""Be resolute, my dear,"" said the Count.  ""Remember--that which does not",0
tribute:L5782,dat_file,tribute,5782,,,4,tribute,"kill us can only make us stronger.""",0
tribute:L5784,dat_file,tribute,5784,,,4,tribute,"""And that which /does/ kill us leaves us /dead/!"" snarled Lacrimosa.  ""You",0
tribute:L5785,dat_file,tribute,5785,,,4,tribute,"saw what happened to the others!  /You/ got your fingers burned!.""",0
tribute:L5795,dat_file,tribute,5795,,,4,tribute,"""... silence is an answer that begs three more questions.  Seek and you will",0
tribute:L5796,dat_file,tribute,5796,,,4,tribute,"find, but first you should know what you seek.""",0
tribute:L5805,dat_file,tribute,5805,,,4,tribute,"""But /vampires/... what's Granny going to say?""",0
tribute:L5807,dat_file,tribute,5807,,,4,tribute,"""Listen, my girl.  They'll be gone by tomorrow... well today, really.  We'll",0
tribute:L5808,dat_file,tribute,5808,,,4,tribute,"just keep an eye on 'em and wave 'em goodbye when they go.""",0
tribute:L5810,dat_file,tribute,5810,,,4,tribute,"""We don't even know what they look like!""",0
tribute:L5812,dat_file,tribute,5812,,,4,tribute,Nanny looked at the recumbant Igor.,0
tribute:L5814,dat_file,tribute,5814,,,4,tribute,"""On reflection, maybe, I should've asked him."" she said.  She brightened up.",0
tribute:L5815,dat_file,tribute,5815,,,4,tribute,"""Still, there's one way to find them.  There's something everyone knows",0
tribute:L5816,dat_file,tribute,5816,,,4,tribute,"about vampires...""",0
tribute:L5819,dat_file,tribute,5819,,,4,tribute,"taking into account that perhaps the vampires known them by now, too.",0
tribute:L5827,dat_file,tribute,5827,,,4,tribute,"""Good thing you were able to get a fire going, all the same,"" she said,",0
tribute:L5828,dat_file,tribute,5828,,,4,tribute,without turning around.,0
tribute:L5830,dat_file,tribute,5830,,,4,tribute,"""I have always found that if I put my trust in Om a way will be found,""",0
tribute:L5831,dat_file,tribute,5831,,,4,tribute,"said Oats, hurrying after her.",0
tribute:L5833,dat_file,tribute,5833,,,4,tribute,"""I reckon Om helps those who helps themselves,"" said Granny.",0
tribute:L5840,dat_file,tribute,5840,,,4,tribute,He was trying to find some help in the ancient military journals of General,0
tribute:L5841,dat_file,tribute,5841,,,4,tribute,"Tacticus, whose intelligent campaigning had been so successful that he'd",0
tribute:L5842,dat_file,tribute,5842,,,4,tribute,"lent his very name to the detailed prosecution of martial endeavor, and had",0
tribute:L5844,dat_file,tribute,5844,,,4,tribute,"fortified and Superior Ground and the Other Does Not, but since the first",0
tribute:L5845,dat_file,tribute,5845,,,4,tribute,"sentence read ""Endeavor to be the one inside"" he'd rather lost heart.",0
tribute:L5856,dat_file,tribute,5856,,,4,tribute,"You did something because it had always been done, and the explanation",0
tribute:L5857,dat_file,tribute,5857,,,4,tribute,"was ""but we've /always/ done it this way.""  A million dead people can't",0
tribute:L5858,dat_file,tribute,5858,,,4,tribute,"have been wrong, can they?",0
tribute:L5864,dat_file,tribute,5864,,,4,tribute,He'd noticed that sex bore some resemblance to cookery:  It fascinated,0
tribute:L5865,dat_file,tribute,5865,,,4,tribute,"people, they sometimes bought books full of complicated recipes and",0
tribute:L5866,dat_file,tribute,5866,,,4,tribute,"interesting pictures, and sometimes when they were really hungry they",0
tribute:L5867,dat_file,tribute,5867,,,4,tribute,created vast banquets in their imagination--but at the end of the day,0
tribute:L5868,dat_file,tribute,5868,,,4,tribute,"they'd settle quite happily for egg and chips, if it was well done and",0
tribute:L5869,dat_file,tribute,5869,,,4,tribute,maybe had a slice of tomato.,0
tribute:L5877,dat_file,tribute,5877,,,4,tribute,"Constable Shoe saluted, but a little testily.  He'd been waiting rather a",0
tribute:L5878,dat_file,tribute,5878,,,4,tribute,long time.,0
tribute:L5880,dat_file,tribute,5880,,,4,tribute,"""Afternoon, Sergeant--""",0
