id,source_type,file,line,caller_func,callee_func,layer,semantic_role,domain,literal_type,raw_format,placeholders_count,inferred_format
rumors.tru:L107,dat_file,rumors.tru,107,,,4,LORE_RUMOR,rumors,literal,Keep your armors away from rust.,0,
rumors.tru:L108,dat_file,rumors.tru,108,,,4,LORE_RUMOR,rumors,literal,Keep your weaponry away from acids.,0,
rumors.tru:L109,dat_file,rumors.tru,109,,,4,LORE_RUMOR,rumors,literal,Kill a unicorn of your color and you kill your luck.,0,
rumors.tru:L110,dat_file,rumors.tru,110,,,4,LORE_RUMOR,rumors,literal,Leather is waterproof.  Ever see a cow with an umbrella?,0,
rumors.tru:L111,dat_file,rumors.tru,111,,,4,LORE_RUMOR,rumors,literal,Leprechauns are the most skilled cutpurses in this dungeon.,0,
rumors.tru:L112,dat_file,rumors.tru,112,,,4,LORE_RUMOR,rumors,literal,Lizard corpses protect against cockatrices.,0,
rumors.tru:L113,dat_file,rumors.tru,113,,,4,LORE_RUMOR,rumors,literal,"Money lost, little lost; honor lost, much lost; pluck lost, all lost.",0,
rumors.tru:L114,dat_file,rumors.tru,114,,,4,LORE_RUMOR,rumors,literal,Most monsters can't swim.,0,
rumors.tru:L115,dat_file,rumors.tru,115,,,4,LORE_RUMOR,rumors,literal,Music hath charms to affect the stubborn drawbridge.,0,
rumors.tru:L116,dat_file,rumors.tru,116,,,4,LORE_RUMOR,rumors,literal,Music hath charms to soothe the savage beast.,0,
rumors.tru:L117,dat_file,rumors.tru,117,,,4,LORE_RUMOR,rumors,literal,Never attack a guard.,0,
rumors.tru:L118,dat_file,rumors.tru,118,,,4,LORE_RUMOR,rumors,literal,Never ride a long worm.,0,
rumors.tru:L119,dat_file,rumors.tru,119,,,4,LORE_RUMOR,rumors,literal,Never use your best weapon to engrave a curse.,0,
rumors.tru:L120,dat_file,rumors.tru,120,,,4,LORE_RUMOR,rumors,literal,No easy fighting with a heavy load!,0,
rumors.tru:L121,dat_file,rumors.tru,121,,,4,LORE_RUMOR,rumors,literal,Not all boots were made for walking.,0,
rumors.tru:L122,dat_file,rumors.tru,122,,,4,LORE_RUMOR,rumors,literal,Nurses are trained to touch naked persons:  they don't harm them.,0,
rumors.tru:L123,dat_file,rumors.tru,123,,,4,LORE_RUMOR,rumors,literal,Nymphs can unlink more than your chain mail.,0,
rumors.tru:L124,dat_file,rumors.tru,124,,,4,LORE_RUMOR,rumors,literal,"Once your little dog will be a big dog, and you will be proud of it.",0,
rumors.tru:L125,dat_file,rumors.tru,125,,,4,LORE_RUMOR,rumors,literal,Only female monsters can lay eggs.,0,
rumors.tru:L126,dat_file,rumors.tru,126,,,4,LORE_RUMOR,rumors,literal,Only the most confused adventurers would read cursed destroy armor scrolls.,0,
rumors.tru:L127,dat_file,rumors.tru,127,,,4,LORE_RUMOR,rumors,literal,"Opening a tin is difficult, especially when you attempt it bare handed!",0,
rumors.tru:L128,dat_file,rumors.tru,128,,,4,LORE_RUMOR,rumors,literal,Orcs and killer bees share their lifestyle.,0,
rumors.tru:L129,dat_file,rumors.tru,129,,,4,LORE_RUMOR,rumors,literal,Orcs do not procreate in dark rooms.,0,
rumors.tru:L130,dat_file,rumors.tru,130,,,4,LORE_RUMOR,rumors,literal,Plain nymphs are harmless.,0,
rumors.tru:L131,dat_file,rumors.tru,131,,,4,LORE_RUMOR,rumors,literal,Playing AD&D may be helpful.,0,
rumors.tru:L132,dat_file,rumors.tru,132,,,4,LORE_RUMOR,rumors,literal,Playing Gauntlet might be enlightening in some situations.,0,
rumors.tru:L133,dat_file,rumors.tru,133,,,4,LORE_RUMOR,rumors,literal,Playing billiards pays when you are in a shop.,0,
rumors.tru:L134,dat_file,rumors.tru,134,,,4,LORE_RUMOR,rumors,literal,Polymorphing a shopkeeper might make you safer.,0,
rumors.tru:L135,dat_file,rumors.tru,135,,,4,LORE_RUMOR,rumors,literal,Polymorphing your dog probably makes you safer.,0,
rumors.tru:L136,dat_file,rumors.tru,136,,,4,LORE_RUMOR,rumors,literal,"Potions don't usually mix, but sometimes...",0,
rumors.tru:L137,dat_file,rumors.tru,137,,,4,LORE_RUMOR,rumors,literal,Psst!  It's done with mirrors!,0,
rumors.tru:L138,dat_file,rumors.tru,138,,,4,LORE_RUMOR,rumors,literal,Put on a ring of teleportation:  it will take you away from onslaught.,0,
rumors.tru:L139,dat_file,rumors.tru,139,,,4,LORE_RUMOR,rumors,literal,"Rays aren't boomerangs, of course, but still...",0,
rumors.tru:L140,dat_file,rumors.tru,140,,,4,LORE_RUMOR,rumors,literal,Read the manual before entering the cave -- you might get killed otherwise.,0,
rumors.tru:L141,dat_file,rumors.tru,141,,,4,LORE_RUMOR,rumors,literal,Reading Herbert might be enlightening in one case.,0,
rumors.tru:L142,dat_file,rumors.tru,142,,,4,LORE_RUMOR,rumors,literal,Reading Tolkien might help you.,0,
rumors.tru:L143,dat_file,rumors.tru,143,,,4,LORE_RUMOR,rumors,literal,Reading scrolls after drinking booze can give confusing results.,0,
rumors.tru:L144,dat_file,rumors.tru,144,,,4,LORE_RUMOR,rumors,literal,Riding a dragon can be an uplifting experience.,0,
rumors.tru:L145,dat_file,rumors.tru,145,,,4,LORE_RUMOR,rumors,literal,"Rust monsters love water.  There are potions they hate, however.",0,
rumors.tru:L146,dat_file,rumors.tru,146,,,4,LORE_RUMOR,rumors,literal,Sacks protect contents from temperatures up to 452 degrees fahrenheit.,0,
rumors.tru:L147,dat_file,rumors.tru,147,,,4,LORE_RUMOR,rumors,literal,"Scrolls fading?  It's not the heat, it's the humidity.",0,
rumors.tru:L148,dat_file,rumors.tru,148,,,4,LORE_RUMOR,rumors,literal,"Shopkeepers accept credit cards, as long as you pay cash.",0,
rumors.tru:L149,dat_file,rumors.tru,149,,,4,LORE_RUMOR,rumors,literal,Shopkeepers can spot a tourist a mile away with those Hawaiian shirts.,0,
rumors.tru:L150,dat_file,rumors.tru,150,,,4,LORE_RUMOR,rumors,literal,Shopkeepers can't tell identical twins apart.,0,
rumors.tru:L151,dat_file,rumors.tru,151,,,4,LORE_RUMOR,rumors,literal,"Shopkeepers don't read, so what use is engraving in a shop?",0,
rumors.tru:L152,dat_file,rumors.tru,152,,,4,LORE_RUMOR,rumors,literal,Shopkeepers have incredible patience.,0,
rumors.tru:L153,dat_file,rumors.tru,153,,,4,LORE_RUMOR,rumors,literal,Shopkeepers might raise their prices for tourists.,0,
rumors.tru:L154,dat_file,rumors.tru,154,,,4,LORE_RUMOR,rumors,literal,Shopkeepers value money more than revenge.,0,
rumors.tru:L155,dat_file,rumors.tru,155,,,4,LORE_RUMOR,rumors,literal,Some monsters can be tamed.  I once saw a hacker with a tame dragon!,0,
rumors.tru:L156,dat_file,rumors.tru,156,,,4,LORE_RUMOR,rumors,literal,"Some remain flexible, while others can't seem to change their tune.",0,
rumors.tru:L157,dat_file,rumors.tru,157,,,4,LORE_RUMOR,rumors,literal,Someone once said that what goes up < might come down >.,0,
rumors.tru:L158,dat_file,rumors.tru,158,,,4,LORE_RUMOR,rumors,literal,Someone's been spiking the pits!,0,
rumors.tru:L159,dat_file,rumors.tru,159,,,4,LORE_RUMOR,rumors,literal,Sometimes monsters are more likely to fight each other than attack you.,0,
rumors.tru:L160,dat_file,rumors.tru,160,,,4,LORE_RUMOR,rumors,literal,"Spinach, carrot, and jelly -- a meal fit for a nurse!",0,
rumors.tru:L161,dat_file,rumors.tru,161,,,4,LORE_RUMOR,rumors,literal,Surviving the full extent of the mines could mean that your luck is changing.,0,
rumors.tru:L162,dat_file,rumors.tru,162,,,4,LORE_RUMOR,rumors,literal,Tainted meat is even more sickening than poison!,0,
rumors.tru:L163,dat_file,rumors.tru,163,,,4,LORE_RUMOR,rumors,literal,Take your healing potions to the next level!,0,
rumors.tru:L164,dat_file,rumors.tru,164,,,4,LORE_RUMOR,rumors,literal,"Telepathy is just a trick:  once you know how to do it, it's easy.",0,
rumors.tru:L165,dat_file,rumors.tru,165,,,4,LORE_RUMOR,rumors,literal,The Leprechaun Gold Tru$t is no division of the Magic Memory Vault.,0,
rumors.tru:L166,dat_file,rumors.tru,166,,,4,LORE_RUMOR,rumors,literal,The Wizard finds death to be quite an experience.,0,
rumors.tru:L167,dat_file,rumors.tru,167,,,4,LORE_RUMOR,rumors,literal,"The best equipment for your work is, of course, the most expensive.",0,
rumors.tru:L168,dat_file,rumors.tru,168,,,4,LORE_RUMOR,rumors,literal,The gods don't appreciate pesky priesthood.,0,
rumors.tru:L169,dat_file,rumors.tru,169,,,4,LORE_RUMOR,rumors,literal,The gods will get angry if you kill your dog.,0,
rumors.tru:L170,dat_file,rumors.tru,170,,,4,LORE_RUMOR,rumors,literal,"The less magic in your armor, the more you can add.",0,
rumors.tru:L171,dat_file,rumors.tru,171,,,4,LORE_RUMOR,rumors,literal,The magic marker is mightier than the sword.,0,
rumors.tru:L172,dat_file,rumors.tru,172,,,4,LORE_RUMOR,rumors,literal,The moon is not the only heavenly body to influence this game.,0,
rumors.tru:L173,dat_file,rumors.tru,173,,,4,LORE_RUMOR,rumors,literal,The orc swings his orcish broadsword named Elfrist at you.  You die...,0,
rumors.tru:L174,dat_file,rumors.tru,174,,,4,LORE_RUMOR,rumors,literal,The secret of wands of Nothing Happens:  try again!,0,
rumors.tru:L175,dat_file,rumors.tru,175,,,4,LORE_RUMOR,rumors,literal,There has always been something mystical about mirrors.,0,
rumors.tru:L176,dat_file,rumors.tru,176,,,4,LORE_RUMOR,rumors,literal,There is a Mastermind deep in the dungeon.,0,
rumors.tru:L177,dat_file,rumors.tru,177,,,4,LORE_RUMOR,rumors,literal,There is a big treasure hidden in the zoo!,0,
rumors.tru:L178,dat_file,rumors.tru,178,,,4,LORE_RUMOR,rumors,literal,There is more magic in this cave than meets the eye.,0,
rumors.tru:L179,dat_file,rumors.tru,179,,,4,LORE_RUMOR,rumors,literal,There is no harm in praising a large dog.,0,
rumors.tru:L180,dat_file,rumors.tru,180,,,4,LORE_RUMOR,rumors,literal,There is nothing like eating a mimic.,0,
rumors.tru:L181,dat_file,rumors.tru,181,,,4,LORE_RUMOR,rumors,literal,There once was a Knight named Lancelot who liked to ride with his lance a lot.,0,
rumors.tru:L182,dat_file,rumors.tru,182,,,4,LORE_RUMOR,rumors,literal,They say a gelatinous cube can paralyze you...,0,
rumors.tru:L183,dat_file,rumors.tru,183,,,4,LORE_RUMOR,rumors,literal,They say that Juiblex is somewhat afraid of a wand of digging.,0,
rumors.tru:L184,dat_file,rumors.tru,184,,,4,LORE_RUMOR,rumors,literal,They say that Medusa would like to put you on a pedestal.,0,
rumors.tru:L185,dat_file,rumors.tru,185,,,4,LORE_RUMOR,rumors,literal,They say that Vlad lives!!! ... near the mazes.,0,
rumors.tru:L186,dat_file,rumors.tru,186,,,4,LORE_RUMOR,rumors,literal,They say that 'Elbereth' is often written about.,0,
rumors.tru:L187,dat_file,rumors.tru,187,,,4,LORE_RUMOR,rumors,literal,They say that a bag of holding can't hold everything.,0,
rumors.tru:L188,dat_file,rumors.tru,188,,,4,LORE_RUMOR,rumors,literal,They say that a blessed tin of quasit meat is a quick meal.,0,
rumors.tru:L189,dat_file,rumors.tru,189,,,4,LORE_RUMOR,rumors,literal,They say that a cat avoids traps.,0,
rumors.tru:L190,dat_file,rumors.tru,190,,,4,LORE_RUMOR,rumors,literal,They say that a cave spider will occasionally eat cave spider eggs.,0,
rumors.tru:L191,dat_file,rumors.tru,191,,,4,LORE_RUMOR,rumors,literal,They say that a clever wizard can have stats:  18/** 24 18 24 24 24.,0,
rumors.tru:L192,dat_file,rumors.tru,192,,,4,LORE_RUMOR,rumors,literal,They say that a clove of garlic makes a good talisman if handled right.,0,
rumors.tru:L193,dat_file,rumors.tru,193,,,4,LORE_RUMOR,rumors,literal,They say that a cursed scroll of teleportation could land you in trouble.,0,
rumors.tru:L194,dat_file,rumors.tru,194,,,4,LORE_RUMOR,rumors,literal,They say that a diamond is another kind of luck stone.,0,
rumors.tru:L195,dat_file,rumors.tru,195,,,4,LORE_RUMOR,rumors,literal,They say that a dog can be trained to fetch objects.,0,
rumors.tru:L196,dat_file,rumors.tru,196,,,4,LORE_RUMOR,rumors,literal,They say that a gelatinous cube makes a healthy breakfast.,0,
rumors.tru:L197,dat_file,rumors.tru,197,,,4,LORE_RUMOR,rumors,literal,"They say that a giant gets strong by eating right, try it!",0,
rumors.tru:L198,dat_file,rumors.tru,198,,,4,LORE_RUMOR,rumors,literal,They say that a grid bug won't hit you when you cross it.,0,
rumors.tru:L199,dat_file,rumors.tru,199,,,4,LORE_RUMOR,rumors,literal,They say that a lembas wafer is a very light snack.,0,
rumors.tru:L200,dat_file,rumors.tru,200,,,4,LORE_RUMOR,rumors,literal,They say that a loadstone has a strange attraction and is not bad luck.,0,
rumors.tru:L201,dat_file,rumors.tru,201,,,4,LORE_RUMOR,rumors,literal,They say that a lock pick by any other name is still a lock pick.,0,
rumors.tru:L202,dat_file,rumors.tru,202,,,4,LORE_RUMOR,rumors,literal,They say that a lucky amulet will block poisoned arrows.,0,
rumors.tru:L203,dat_file,rumors.tru,203,,,4,LORE_RUMOR,rumors,literal,They say that a mirror will freeze a floating eye but you can still see it.,0,
rumors.tru:L204,dat_file,rumors.tru,204,,,4,LORE_RUMOR,rumors,literal,They say that a neutral character might get Giantslayer.,0,
rumors.tru:L205,dat_file,rumors.tru,205,,,4,LORE_RUMOR,rumors,literal,They say that a polymorph trap is magic and magic protection prevents it.,0,
rumors.tru:L206,dat_file,rumors.tru,206,,,4,LORE_RUMOR,rumors,literal,They say that a potion of healing can cancel a potion of sickness.,0,
rumors.tru:L207,dat_file,rumors.tru,207,,,4,LORE_RUMOR,rumors,literal,They say that a potion of monster detection sometimes works both ways.,0,
rumors.tru:L208,dat_file,rumors.tru,208,,,4,LORE_RUMOR,rumors,literal,They say that a sink looks different from high above the floor.,0,
rumors.tru:L209,dat_file,rumors.tru,209,,,4,LORE_RUMOR,rumors,literal,They say that a summoned demon could improve your game.,0,
rumors.tru:L210,dat_file,rumors.tru,210,,,4,LORE_RUMOR,rumors,literal,They say that a tin of wraith meat is a rare dining experience.,0,
rumors.tru:L211,dat_file,rumors.tru,211,,,4,LORE_RUMOR,rumors,literal,They say that a unicorn might bring you luck.,0,
rumors.tru:L212,dat_file,rumors.tru,212,,,4,LORE_RUMOR,rumors,literal,They say that a wand of cancellation is like a wand of polymorph.,0,
rumors.tru:L213,dat_file,rumors.tru,213,,,4,LORE_RUMOR,rumors,literal,They say that a wand of locking can close more than just doors.,0,
rumors.tru:L214,dat_file,rumors.tru,214,,,4,LORE_RUMOR,rumors,literal,They say that a wand of polymorph can change your game.,0,
rumors.tru:L215,dat_file,rumors.tru,215,,,4,LORE_RUMOR,rumors,literal,They say that a wise choice of donations lets you choose your blessings.,0,
rumors.tru:L216,dat_file,rumors.tru,216,,,4,LORE_RUMOR,rumors,literal,They say that a wizard is even more powerful the second time around.,0,
rumors.tru:L217,dat_file,rumors.tru,217,,,4,LORE_RUMOR,rumors,literal,They say that a xorn knows of no obstacles when pursuing you.,0,
rumors.tru:L218,dat_file,rumors.tru,218,,,4,LORE_RUMOR,rumors,literal,They say that abusing a credit card could shock you sooner or later.,0,
rumors.tru:L219,dat_file,rumors.tru,219,,,4,LORE_RUMOR,rumors,literal,"They say that amulets, like most things, can be deadly or life saving.",0,
rumors.tru:L220,dat_file,rumors.tru,220,,,4,LORE_RUMOR,rumors,literal,They say that an altar can identify blessings.,0,
rumors.tru:L221,dat_file,rumors.tru,221,,,4,LORE_RUMOR,rumors,literal,They say that an ooze will bite your boots and a rock mole might eat them.,0,
rumors.tru:L222,dat_file,rumors.tru,222,,,4,LORE_RUMOR,rumors,literal,They say that an unlucky hacker was once killed by an exploding tin.,0,
rumors.tru:L223,dat_file,rumors.tru,223,,,4,LORE_RUMOR,rumors,literal,They say that antique dealers are always interested in precious stones.,0,
rumors.tru:L224,dat_file,rumors.tru,224,,,4,LORE_RUMOR,rumors,literal,They say that bandaging one's wounds helps to keep up one's appearance.,0,
rumors.tru:L225,dat_file,rumors.tru,225,,,4,LORE_RUMOR,rumors,literal,They say that booze can be diluted but not cancelled.,0,
rumors.tru:L226,dat_file,rumors.tru,226,,,4,LORE_RUMOR,rumors,literal,"They say that by listening carefully, you can hear a secret door!",0,
rumors.tru:L227,dat_file,rumors.tru,227,,,4,LORE_RUMOR,rumors,literal,They say that carrots and carrot juice may improve your vision.,0,
rumors.tru:L228,dat_file,rumors.tru,228,,,4,LORE_RUMOR,rumors,literal,They say that cave spiders are not considered expensive health food.,0,
rumors.tru:L229,dat_file,rumors.tru,229,,,4,LORE_RUMOR,rumors,literal,They say that demigods must leave behind their prized earthly possessions.,0,
rumors.tru:L230,dat_file,rumors.tru,230,,,4,LORE_RUMOR,rumors,literal,They say that disturbing a djinni can be a costly mistake.,0,
rumors.tru:L231,dat_file,rumors.tru,231,,,4,LORE_RUMOR,rumors,literal,They say that dragon scales can be quite enchanting.,0,
rumors.tru:L232,dat_file,rumors.tru,232,,,4,LORE_RUMOR,rumors,literal,They say that dropping coins into a fountain will not grant you a wish.,0,
rumors.tru:L233,dat_file,rumors.tru,233,,,4,LORE_RUMOR,rumors,literal,They say that dwarves lawfully mind their own business.,0,
rumors.tru:L234,dat_file,rumors.tru,234,,,4,LORE_RUMOR,rumors,literal,"They say that eating a bat corpse will make you batty, for a while.",0,
rumors.tru:L235,dat_file,rumors.tru,235,,,4,LORE_RUMOR,rumors,literal,They say that eating a cram ration is a smart move.,0,
rumors.tru:L236,dat_file,rumors.tru,236,,,4,LORE_RUMOR,rumors,literal,They say that eating blue jelly is cool if you don't fight the feeling.,0,
rumors.tru:L237,dat_file,rumors.tru,237,,,4,LORE_RUMOR,rumors,literal,They say that elven armor can hold the most magic.,0,
rumors.tru:L238,dat_file,rumors.tru,238,,,4,LORE_RUMOR,rumors,literal,They say that escaping a dungeon is only the beginning of the end.,0,
rumors.tru:L239,dat_file,rumors.tru,239,,,4,LORE_RUMOR,rumors,literal,They say that feeling an unexpected draft of air is sort of a breakthrough.,0,
rumors.tru:L240,dat_file,rumors.tru,240,,,4,LORE_RUMOR,rumors,literal,They say that finding a cursed gray stone is always bad luck.,0,
rumors.tru:L241,dat_file,rumors.tru,241,,,4,LORE_RUMOR,rumors,literal,They say that gaining a level is an experience that can raise your sights.,0,
rumors.tru:L242,dat_file,rumors.tru,242,,,4,LORE_RUMOR,rumors,literal,They say that garter snake meat may not taste good but it's still healthy.,0,
rumors.tru:L243,dat_file,rumors.tru,243,,,4,LORE_RUMOR,rumors,literal,They say that gauntlets of dexterity have a hidden enchanted touch.,0,
rumors.tru:L244,dat_file,rumors.tru,244,,,4,LORE_RUMOR,rumors,literal,They say that going to heaven is just another way of escaping the dungeon.,0,
rumors.tru:L245,dat_file,rumors.tru,245,,,4,LORE_RUMOR,rumors,literal,They say that golden nagas are law-abiding denizens as long as you are too.,0,
rumors.tru:L246,dat_file,rumors.tru,246,,,4,LORE_RUMOR,rumors,literal,They say that gremlins can make you feel cooler than you are now.,0,
rumors.tru:L247,dat_file,rumors.tru,247,,,4,LORE_RUMOR,rumors,literal,They say that grid bugs only exist in a strictly Cartesian sense.,0,
rumors.tru:L248,dat_file,rumors.tru,248,,,4,LORE_RUMOR,rumors,literal,They say that hackers often feel jumpy about eating nymphs.,0,
rumors.tru:L249,dat_file,rumors.tru,249,,,4,LORE_RUMOR,rumors,literal,They say that having polymorph control won't shock you.,0,
rumors.tru:L250,dat_file,rumors.tru,250,,,4,LORE_RUMOR,rumors,literal,They say that healing potions often come in pairs.,0,
rumors.tru:L251,dat_file,rumors.tru,251,,,4,LORE_RUMOR,rumors,literal,They say that if it's hard getting your food down another bite could kill.,0,
rumors.tru:L252,dat_file,rumors.tru,252,,,4,LORE_RUMOR,rumors,literal,They say that if you don't wear glasses why bother with carrots?,0,
rumors.tru:L253,dat_file,rumors.tru,253,,,4,LORE_RUMOR,rumors,literal,"They say that if you notice a loose board beneath you, don't step on it.",0,
rumors.tru:L254,dat_file,rumors.tru,254,,,4,LORE_RUMOR,rumors,literal,They say that if you start at the bottom the only place to go is up.,0,
rumors.tru:L255,dat_file,rumors.tru,255,,,4,LORE_RUMOR,rumors,literal,They say that if you teleport to heaven you're presumed to be dead already.,0,
rumors.tru:L256,dat_file,rumors.tru,256,,,4,LORE_RUMOR,rumors,literal,They say that in a shop you can be charged for old charges.,0,
rumors.tru:L257,dat_file,rumors.tru,257,,,4,LORE_RUMOR,rumors,literal,They say that in lighter moments you could think of ways to pass a stone.,0,
rumors.tru:L258,dat_file,rumors.tru,258,,,4,LORE_RUMOR,rumors,literal,They say that in the dungeon breaking a mirror can be seven years bad luck.,0,
rumors.tru:L259,dat_file,rumors.tru,259,,,4,LORE_RUMOR,rumors,literal,They say that in the dungeon you don't usually have any luck at all.,0,
rumors.tru:L260,dat_file,rumors.tru,260,,,4,LORE_RUMOR,rumors,literal,They say that in time a blessed luckstone can make your god happy.,0,
rumors.tru:L261,dat_file,rumors.tru,261,,,4,LORE_RUMOR,rumors,literal,They say that it is easier to kill the Wizard than to make him stand still.,0,
rumors.tru:L262,dat_file,rumors.tru,262,,,4,LORE_RUMOR,rumors,literal,They say that it only takes 1 zorkmid to meet the Kops.,0,
